id,number,title,labels,state,assignee,assignees,milestone,created_at,updated_at,closed_at,author_association,user.login,user.id,user.node_id,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at
910739272,42379,Remove Command::Spellchecker and use DidYouMean for suggestions,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-06-03T18:08:08Z,2021-06-04T08:19:22Z,2021-06-04T07:35:29Z,MEMBER,p8,28561,MDQ6VXNlcjI4NTYx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910728893,42378,Respect Active Record's primary_key_type in Active Storage migrations,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-03T17:52:08Z,2021-07-04T01:52:24Z,2021-06-23T18:07:57Z,CONTRIBUTOR,fatkodima,5657035,MDQ6VXNlcjU2NTcwMzU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910686174,42377,ActionCable: RemoteConnection.disconnect - Wrong Number of Arguments,[],closed,,[],,2021-06-03T16:57:15Z,2021-06-03T17:15:18Z,2021-06-03T17:15:17Z,NONE,KuroBayashi,8939088,MDQ6VXNlcjg5MzkwODg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910621999,42376,Make `ActiveRecord::Base.has_many_inversing` a `class_attribute`,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-03T15:42:10Z,2021-06-04T07:34:24Z,2021-06-04T07:34:24Z,CONTRIBUTOR,casperisfine,19192189,MDQ6VXNlcjE5MTkyMTg5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910581507,42375,Allow for insert all without having a primary key,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-06-03T15:02:29Z,2021-06-03T23:28:46Z,,CONTRIBUTOR,lsylvester,191128,MDQ6VXNlcjE5MTEyOA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910554974,42374,Backport #42316 and #42341 to 6-1-stable,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-03T14:33:37Z,2021-06-03T14:56:27Z,2021-06-03T14:56:26Z,MEMBER,pixeltrix,6321,MDQ6VXNlcjYzMjE=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910546160,42373,Rails console fails to start due to LoadError on trying to require irb,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-06-03T14:24:12Z,2021-06-27T09:11:21Z,2021-06-27T09:11:21Z,NONE,Caeleron,44181487,MDQ6VXNlcjQ0MTgxNDg3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910522500,42372,Update links and copy on i18n guide [ci skip],"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-03T13:58:25Z,2021-06-03T14:22:09Z,2021-06-03T14:20:20Z,CONTRIBUTOR,djpowers,4978418,MDQ6VXNlcjQ5Nzg0MTg=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910501846,42371,HTML helpers accept style option with hash values,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-06-03T13:35:30Z,2021-06-07T07:39:17Z,2021-06-04T02:49:47Z,CONTRIBUTOR,willianveiga,3410507,MDQ6VXNlcjM0MTA1MDc=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910495900,42370,Raise missing key error when master key env variable is blank,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",closed,,[],,2021-06-03T13:28:44Z,2021-06-07T20:59:36Z,2021-06-07T20:59:36Z,CONTRIBUTOR,sunny,132,MDQ6VXNlcjEzMg==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910440418,42369,String#in_time_zone (provided by active-support) behavior is different between environment,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-03T12:23:49Z,2021-06-04T13:03:50Z,2021-06-04T11:54:17Z,NONE,crokobit,4341690,MDQ6VXNlcjQzNDE2OTA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909989559,42368,Use an empty query instead of SELECT 1,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-03T00:43:12Z,2021-06-07T15:17:58Z,2021-06-07T10:31:18Z,NONE,engwan,300588,MDQ6VXNlcjMwMDU4OA==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909970319,42367,Load Error: Unable to autoload constant ActiveStorage::Blobs::RedirectController,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]",open,,[],,2021-06-02T23:56:15Z,2021-06-09T22:07:27Z,,NONE,davefaliskie,7669881,MDQ6VXNlcjc2Njk4ODE=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909959188,42366,Add `net/smtp` gem for bug report templates to support Ruby 3.1,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-02T23:25:27Z,2021-06-23T05:53:28Z,2021-06-07T03:27:29Z,CONTRIBUTOR,yahonda,73684,MDQ6VXNlcjczNjg0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909945038,42365,Add caching? helper method,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",open,,[],,2021-06-02T22:52:08Z,2021-06-24T22:15:35Z,,CONTRIBUTOR,joelhawksley,1940294,MDQ6VXNlcjE5NDAyOTQ=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909862565,42364,Inclusion validation - support `Float::NAN` and `BigDecimal(Float::NAN)`,"[{'id': 107190, 'node_id': 'MDU6TGFiZWwxMDcxOTA=', 'url': 'https://api.github.com/repos/rails/rails/labels/activemodel', 'name': 'activemodel', 'color': '00E5FF', 'default': False, 'description': None}]",closed,,[],,2021-06-02T20:34:20Z,2021-06-07T18:32:16Z,2021-06-07T18:32:09Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909853502,42363,Add docs for CDN in front of ActiveStorage,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,"[{'login': 'zzak', 'id': 277819, 'node_id': 'MDQ6VXNlcjI3NzgxOQ==', 'avatar_url': 'https://avatars.githubusercontent.com/u/277819?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/zzak', 'html_url': 'https://github.com/zzak', 'followers_url': 'https://api.github.com/users/zzak/followers', 'following_url': 'https://api.github.com/users/zzak/following{/other_user}', 'gists_url': 'https://api.github.com/users/zzak/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/zzak/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/zzak/subscriptions', 'organizations_url': 'https://api.github.com/users/zzak/orgs', 'repos_url': 'https://api.github.com/users/zzak/repos', 'events_url': 'https://api.github.com/users/zzak/events{/privacy}', 'received_events_url': 'https://api.github.com/users/zzak/received_events', 'type': 'User', 'site_admin': False}]",,2021-06-02T20:20:55Z,2021-06-03T23:50:15Z,2021-06-03T23:50:15Z,CONTRIBUTOR,santib,6373536,MDQ6VXNlcjYzNzM1MzY=,zzak,277819.0,MDQ6VXNlcjI3NzgxOQ==,https://avatars.githubusercontent.com/u/277819?v=4,,https://api.github.com/users/zzak,https://github.com/zzak,https://api.github.com/users/zzak/followers,https://api.github.com/users/zzak/following{/other_user},https://api.github.com/users/zzak/gists{/gist_id},https://api.github.com/users/zzak/starred{/owner}{/repo},https://api.github.com/users/zzak/subscriptions,https://api.github.com/users/zzak/orgs,https://api.github.com/users/zzak/repos,https://api.github.com/users/zzak/events{/privacy},https://api.github.com/users/zzak/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909801878,42362,Document ActiveStorage::Attached::One#blank? [ci skip],"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]",closed,,[],,2021-06-02T19:03:12Z,2021-06-05T08:46:41Z,2021-06-03T03:20:12Z,CONTRIBUTOR,abhaynikam,7736232,MDQ6VXNlcjc3MzYyMzI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909789497,42361,Adds Active Storage association_name? method to has_{many/one}_attached,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]",open,,[],,2021-06-02T18:45:13Z,2021-06-03T05:58:39Z,,CONTRIBUTOR,abhaynikam,7736232,MDQ6VXNlcjc3MzYyMzI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909728331,42360,Add developer docs on how `ActiveRecord::Migration::Compatibility` works,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-02T17:33:45Z,2021-06-03T03:55:20Z,2021-06-03T03:22:06Z,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909668228,42359,Change puma.rb.ttand storage.yml.tt docs to use binstubs,"[{'id': 107195, 'node_id': 'MDU6TGFiZWwxMDcxOTU=', 'url': 'https://api.github.com/repos/rails/rails/labels/railties', 'name': 'railties', 'color': '8BE06E', 'default': False, 'description': None}]",closed,,[],,2021-06-02T16:16:59Z,2021-06-02T16:21:14Z,2021-06-02T16:20:59Z,CONTRIBUTOR,andynguyenshopify,10409550,MDQ6VXNlcjEwNDA5NTUw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909631373,42358,Credentials: support hash style access in more cases,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 1072773639, 'node_id': 'MDU6TGFiZWwxMDcyNzczNjM5', 'url': 'https://api.github.com/repos/rails/rails/labels/ready', 'name': 'ready', 'color': 'fef2c0', 'default': False, 'description': 'PRs ready to merge'}]",open,,[],,2021-06-02T15:35:25Z,2021-06-03T02:36:38Z,,MEMBER,ghiculescu,509837,MDQ6VXNlcjUwOTgzNw==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909565834,42357,Use `Bundler.unbundled_system` for bug_report_templates tests,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-02T14:29:41Z,2021-06-02T23:47:30Z,2021-06-02T23:47:30Z,CONTRIBUTOR,yahonda,73684,MDQ6VXNlcjczNjg0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909517474,42356,Introduce `singleton_attr_accessor` to replace most `cattr_accessor`,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-02T13:42:27Z,2021-06-10T11:13:24Z,2021-06-10T11:13:19Z,CONTRIBUTOR,casperisfine,19192189,MDQ6VXNlcjE5MTkyMTg5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909382909,42355,Deprecate `partial_writes` in favor of `partial_inserts` and `partial_updates`,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-02T11:08:53Z,2021-06-03T07:46:03Z,2021-06-03T07:46:03Z,CONTRIBUTOR,casperisfine,19192189,MDQ6VXNlcjE5MTkyMTg5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909191736,42354,ActiveSupport Time.zone.parse unexpected behavior,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-02T07:09:37Z,2021-06-04T19:02:44Z,2021-06-04T19:02:44Z,NONE,Ar2emis,44751949,MDQ6VXNlcjQ0NzUxOTQ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909119731,42353,Drop support for the `SERVER_ADDR` header,"[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}]",closed,,[],,2021-06-02T05:26:59Z,2021-06-02T18:47:29Z,2021-06-02T18:42:37Z,CONTRIBUTOR,ricardotk002,3733470,MDQ6VXNlcjM3MzM0NzA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909004945,42352,Faster check for any default scope with all_queries,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",closed,,[],,2021-06-02T02:31:29Z,2021-06-03T13:40:26Z,2021-06-03T11:57:12Z,CONTRIBUTOR,nvasilevski,5512772,MDQ6VXNlcjU1MTI3NzI=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908833779,42351,Rails credentials no longer returns hash if the value of key is hash,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}, {'id': 41328116, 'node_id': 'MDU6TGFiZWw0MTMyODExNg==', 'url': 'https://api.github.com/repos/rails/rails/labels/attached%20PR', 'name': 'attached PR', 'color': '006b75', 'default': False, 'description': None}]",open,,[],,2021-06-01T23:38:28Z,2021-06-02T22:56:44Z,,CONTRIBUTOR,ashiksp,1580260,MDQ6VXNlcjE1ODAyNjA=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908788874,42350,Fix migrations compatibility for polymorphic references default index name,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-06-01T22:47:07Z,2021-07-11T06:54:12Z,,CONTRIBUTOR,fatkodima,5657035,MDQ6VXNlcjU2NTcwMzU=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908566508,42349,Bump rack to remove ssl? override,"[{'id': 107189, 'node_id': 'MDU6TGFiZWwxMDcxODk=', 'url': 'https://api.github.com/repos/rails/rails/labels/actionpack', 'name': 'actionpack', 'color': 'FFF700', 'default': False, 'description': None}]",closed,,[],,2021-06-01T18:17:00Z,2021-06-01T20:45:25Z,2021-06-01T20:41:14Z,MEMBER,jhawthorn,131752,MDQ6VXNlcjEzMTc1Mg==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908522860,42348,Formatter ISO8601 to avoid scientific notation in more cases,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-01T17:19:54Z,2021-06-07T18:41:19Z,2021-06-07T18:05:42Z,CONTRIBUTOR,HParker,4482399,MDQ6VXNlcjQ0ODIzOTk=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908504486,42347,[ci skip] Mention executable test cases in issue template,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-06-01T16:56:24Z,2021-06-01T21:23:58Z,2021-06-01T21:19:04Z,CONTRIBUTOR,HParker,4482399,MDQ6VXNlcjQ0ODIzOTk=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908421708,42346,Verify raised error message in test case.,"[{'id': 1174770998, 'node_id': 'MDU6TGFiZWwxMTc0NzcwOTk4', 'url': 'https://api.github.com/repos/rails/rails/labels/actionmailbox', 'name': 'actionmailbox', 'color': 'f4a6cb', 'default': False, 'description': ''}]",closed,,[],,2021-06-01T15:34:02Z,2021-06-02T06:23:08Z,2021-06-01T19:45:28Z,CONTRIBUTOR,alkesh26,1019076,MDQ6VXNlcjEwMTkwNzY=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908396362,42345,[ActiveRecord] Primary key alias cannot work on polymorphic query,"[{'id': 107191, 'node_id': 'MDU6TGFiZWwxMDcxOTE=', 'url': 'https://api.github.com/repos/rails/rails/labels/activerecord', 'name': 'activerecord', 'color': '0b02e1', 'default': False, 'description': None}]",open,,[],,2021-06-01T15:08:46Z,2021-06-03T07:58:28Z,,NONE,jinhucheung,19590194,MDQ6VXNlcjE5NTkwMTk0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908301095,42344,ActiveSupport::Duration#iso8601 can produce unparsable values,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-01T13:35:17Z,2021-06-07T18:05:42Z,2021-06-07T18:05:42Z,NONE,irminsul,16736730,MDQ6VXNlcjE2NzM2NzMw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908263458,42343,Calling `attach` multiple times inside a transaction only uploads the last one,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}, {'id': 107186, 'node_id': 'MDU6TGFiZWwxMDcxODY=', 'url': 'https://api.github.com/repos/rails/rails/labels/regression', 'name': 'regression', 'color': 'e10c02', 'default': False, 'description': None}]",closed,,[],,2021-06-01T12:55:44Z,2021-06-01T13:46:00Z,2021-06-01T13:46:00Z,MEMBER,pixeltrix,6321,MDQ6VXNlcjYzMjE=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908164991,42342,Allow GCP Signed URLs to accept Content-Type,"[{'id': 664533972, 'node_id': 'MDU6TGFiZWw2NjQ1MzM5NzI=', 'url': 'https://api.github.com/repos/rails/rails/labels/activestorage', 'name': 'activestorage', 'color': 'bfd4f2', 'default': False, 'description': None}]",open,,[],,2021-06-01T10:52:32Z,2021-06-03T03:06:01Z,,NONE,theanirudhvyas,10034617,MDQ6VXNlcjEwMDM0NjE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907974314,42341,NumberToRoundedConverter should handle -Float::INFINITY,"[{'id': 107194, 'node_id': 'MDU6TGFiZWwxMDcxOTQ=', 'url': 'https://api.github.com/repos/rails/rails/labels/activesupport', 'name': 'activesupport', 'color': 'FC9300', 'default': False, 'description': None}]",closed,,[],,2021-06-01T07:09:52Z,2021-06-01T22:58:49Z,2021-06-01T12:02:57Z,MEMBER,zzak,277819,MDQ6VXNlcjI3NzgxOQ==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907948232,42340,Add more origins to allowed_request_origins in development,"[{'id': 300028327, 'node_id': 'MDU6TGFiZWwzMDAwMjgzMjc=', 'url': 'https://api.github.com/repos/rails/rails/labels/actioncable', 'name': 'actioncable', 'color': 'bfdadc', 'default': False, 'description': None}, {'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}, {'id': 1071962662, 'node_id': 'MDU6TGFiZWwxMDcxOTYyNjYy', 'url': 'https://api.github.com/repos/rails/rails/labels/more-information-needed', 'name': 'more-information-needed', 'color': 'bfdadc', 'default': False, 'description': 'When reporter needs to provide more information'}]",closed,,[],,2021-06-01T06:36:35Z,2021-06-25T10:36:56Z,2021-06-25T10:36:53Z,MEMBER,zzak,277819,MDQ6VXNlcjI3NzgxOQ==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907754797,42339,[ci skip] Fixed typos and grammatical errors,"[{'id': 150377, 'node_id': 'MDU6TGFiZWwxNTAzNzc=', 'url': 'https://api.github.com/repos/rails/rails/labels/docs', 'name': 'docs', 'color': '02d7e1', 'default': False, 'description': None}]",closed,,[],,2021-05-31T23:24:56Z,2021-05-31T23:38:05Z,2021-05-31T23:38:05Z,NONE,AdityaBhutani,21058509,MDQ6VXNlcjIxMDU4NTA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907751243,42338,Skip sending preload links headers when streaming,"[{'id': 3666649, 'node_id': 'MDU6TGFiZWwzNjY2NjQ5', 'url': 'https://api.github.com/repos/rails/rails/labels/actionview', 'name': 'actionview', 'color': 'd7e102', 'default': False, 'description': None}]",closed,,[],,2021-05-31T23:11:32Z,2021-06-01T21:02:05Z,2021-06-01T21:01:43Z,MEMBER,jhawthorn,131752,MDQ6VXNlcjEzMTc1Mg==,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
